EAN,Produto_Original,Status,Preço_De_Tabela,Preço_Pix,Preço_Cartão,Farmácia
7.89609E+12,Triancil 20mg/ml Solução Injetável 5 frascos-ampola com 1ml cada,Disponível,36.9,35.06,36.9,Vera Cruz
7.89132E+12,Pastilhas Angino-Rub Sabor Mel e Limão 16un,Disponível,21.44,12.63,13.29,Vera Cruz
7.89655E+12,Solução de Desinfecção Multipropósito Opti-Free Replenish 300ml + 120ml + Estojo de Lentes,Não Encontrado na Busca,0,0,0,Vera Cruz
7.89132E+12,"Trok-N 20mg/g + 0,64mg/g + 2,5mg/g Creme 10g",Disponível,22.2,18.98,19.98,Vera Cruz
7.89655E+12,Kit Solução para Lentes OPTI-FREE Express 355ml + 120ml + 1 Estojo para Lentes,Não Encontrado na Busca,0,0,0,Vera Cruz
7.89804E+12,Kelo-Cote Spray 100ml,Esgotado,244.5,232.28,81.5,Vera Cruz
7.89492E+12,Gynazole-1 20mg/g Creme Ginecológico 5g,Esgotado,105.1,86.87,91.44,Vera Cruz
7.89843E+12,"Peg-Lax 8,5g Pó para Solução Sem Sabor 14 envelopes",Disponível,47.85,40.46,42.59,Vera Cruz
7.89611E+12,"Ad-Muc Kids 0,2% Gel Bucal 10g",Esgotado,81.5,70.46,74.17,Vera Cruz
7.89132E+12,Enantato de Noretisterona + Valerato de Estradiol 50mg + 5mg Eurofarma 1 ampola com 1ml,Não Encontrado na Busca,0,0,0,Vera Cruz
7.89601E+12,Neocopan Composto 20 comprimidos revestidos,Não Encontrado na Busca,0,0,0,Vera Cruz
7.89669E+12,Kronel Gel Ginecológico 60g 10 aplicadores,Disponível,130.27,102.71,54.06,Vera Cruz
7.50044E+12,Vick Pyrena Grip-7 20 Cápsulas,Disponível,30.1,26.88,28.29,Vera Cruz
7.89611E+12,Doss 15.000UI 04 cápsulas gelatinosas moles,Disponível,41.28,28.23,29.72,Vera Cruz
7.50101E+12,Chá Vick Pyrena Sabor Camomila e Erva-Cidreira 5g,Disponível,5.67,5.39,5.67,Vera Cruz
7.89671E+12,Massageol Aerossol 120ml,Disponível,59.99,35.33,37.19,Vera Cruz
7.89609E+12,Probiótico Enterogermina 10 frascos de 5ml,Disponível,43.9,41.71,43.9,Vera Cruz
7.89813E+12,Suplemento Hidroeletrolítico Hidralyte Natulab Guaraná 500ml,Disponível,17.5,12.14,12.78,Vera Cruz
7.896E+12,Bismu-Jet 20ml,Disponível,42.12,31.61,33.27,Vera Cruz
7.89609E+12,Suplemento Alimentar Ofolato D 2.000 UI 30 comprimidos,Disponível,109.9,91.87,96.71,Vera Cruz
7.89843E+12,Myrafer 100mg/ml Sabor Doce de Leite 30ml,Disponível,56.21,48.06,50.59,Vera Cruz
7.89811E+12,Protetor Ocular Estéril Sancare Tamanho P 10 unidades,Disponível,23.49,19.42,20.44,Vera Cruz
7.89492E+12,Bexai 35mg 20 capsúlas,Disponível,147.53,116.33,61.23,Vera Cruz
7.89608E+12,Cognitus 225mg 60 comprimidos revestidos,Disponível,152.65,126.17,66.41,Vera Cruz
7.89795E+12,Suplemento Alimentar Lavitan Pré-Natal Multi 30 comprimidos revestidos,Disponível,87.5,49.05,51.63,Vera Cruz
7.89621E+12,Tylenol Sinus 500g + 30mg 24 comprimidos revestidos,Disponível,24.2,20.24,21.3,Vera Cruz
7.89114E+12,Suplemento Alimentar Bifilac GeFlora Probióticos 14 Sticks,Disponível,86.9,82.56,86.9,Vera Cruz
7.89609E+12,Analgésico Advil Extra Alivio ibuprofeno 400mg 8 cápsulas,Disponível,22.93,21.78,22.93,Vera Cruz
7.89611E+12,Doss 50.000UI 8 cápsulas gelatinosas moles,Disponível,166.5,101.23,53.28,Vera Cruz
7.50044E+12,Vick Pyrena Grip-7 5 Cápsulas,Disponível,10.58,9.15,9.63,Vera Cruz
7.89664E+12,Digeliv 400GaIU 30 sachês com 2g cada,Disponível,100.29,68.6,72.21,Vera Cruz
7.89114E+12,Calminex Diclo Aerossol 85ml,Disponível,37.99,32.12,33.81,Vera Cruz
7.89111E+12,Redoxon 2g Sabor Lima-Limão 10 comprimidos efervescentes,Esgotado,27.67,26.29,27.67,Vera Cruz
7.89855E+12,"Cor-Select 2,5mg 30 comprimidos Biolab",Disponível,78.79,56.89,59.88,Vera Cruz
7.89664E+12,Lactosil 10.000 FCC 30 Tabletes,Disponível,32.5,27.79,29.25,Vera Cruz
7.896E+12,Expectuss 15mg/5ml Pediátrico 100ml,Disponível,23.18,22.02,23.18,Vera Cruz
7.89627E+12,Rizi-M 5mg + 10mg 14 comprimidos revestidos,Disponível,341.13,324.07,113.71,Vera Cruz
7.89795E+12,Kit Lavitan Pré-Natal Multi 60 cápsulas moles + Ômega 3 DHA 30 comprimidos revestidos,Disponível,84.9,62.91,66.22,Vera Cruz
7.89855E+12,"Cor-Select 2,5mg 60 comprimidos",Disponível,99.19,75.38,79.35,Vera Cruz
7.89666E+12,"Solução Nasal Sorine Infantil 0,9% Gotas 30ml + 1 conta-gotas",Disponível,21.25,18.37,19.34,Vera Cruz
7.89891E+12,Tiorfan 30mg 38 sachês,Disponível,65.13,56.31,59.27,Vera Cruz
7.89732E+12,Doss 50.000UI 4 cápsulas gelatinosas moles,Disponível,43.95,39.66,41.75,Vera Cruz
7.896E+12,Bálsamo Bengué Aerossol 170ml,Disponível,73.38,52.29,55.04,Vera Cruz
7.89611E+12,"Ad-Muc 0,4% Soluçao Spray 30ml",Disponível,101.9,91,95.79,Vera Cruz
7.89602E+12,"Micropil R21 0,075 + 0,020mg 21 comprimidos revestidos",Disponível,166.61,158.28,55.54,Vera Cruz
7.89609E+12,Benegrip 6 comprimidos revestidos,Disponível,16.59,14.81,15.59,Vera Cruz
7.89811E+12,Protetor Ocular Estéril Sancare Tamanho M 10 unidades,Disponível,23.49,19.42,20.44,Vera Cruz
7.89652E+12,Pralívio 100mg/ml Sabor Tutti-Frutti 20ml,Disponível,25.03,11.65,12.26,Vera Cruz
7.896E+12,Xarope Expectuss 30mg/5ml Adulto 100ml,Disponível,33.7,30.42,32.02,Vera Cruz
7.89609E+12,Suplemento Vitamínico Ad-Til 20ml,Disponível,22.95,20.05,21.11,Vera Cruz
7.89895E+12,Ogestan Gold 90 cápsulas,Disponível,333.7,317.02,111.23,Vera Cruz
7.89618E+12,Uro-Vaxom 6mg 30 cápsulas,Disponível,100.99,76.75,80.79,Vera Cruz
7.89114E+12,Analgésico Calminex Ice Aerossol 170g,Disponível,86.99,70.24,73.94,Vera Cruz
7.89111E+12,Gino-Canesten 6 Dias Creme 35g + 6 aplicadores,Disponível,92.96,75.95,79.95,Vera Cruz
7.50044E+12,Vick Pyrena Grip-7 10 Cápsulas,Disponível,17.32,14.64,15.41,Vera Cruz
7.89609E+12,Gino-Canesten Balance 7 bisnagas aplicadoras 5ml cada,Disponível,36.9,35.06,36.9,Vera Cruz
3.00651E+11,Solução de Desinfecção Multipropósito Opti-Free Puremoist 300ml + 120ml + Estojo de Lentes,Disponível,86.45,69.25,72.89,Vera Cruz
7.89664E+12,Inzelm 20mg 30 Comprimidos Revestidos,Disponível,254.48,203.07,71.25,Vera Cruz
7.89664E+12,Meclin Jet 25mg 10 comprimidos mastigáveis,Disponível,18.93,16.01,16.85,Vera Cruz
7.89106E+12,"Clexane 20mg/0,2ml 2 seringas pré-enchidas de 0,2ml com sistema de segurança",Esgotado,92.02,57.69,60.73,Vera Cruz
7.89895E+12,Ogestan Pré 30 cápsulas,Disponível,73.9,63.89,67.25,Vera Cruz
7.89642E+12,Zinpass EZE 10mg + 10mg 30 comprimidos revestidos,Disponível,91.1,72.69,76.52,Vera Cruz
7.89609E+12,"Iziz 2,5mg + 1,5mg 84 Comprimidos Revestidos",Esgotado,158.17,115.7,60.9,Vera Cruz
7.89793E+12,Gel de tratamento Antiacne Dermotivin Benzac 10% 60g,Disponível,72.9,63.02,66.34,Vera Cruz
7.89114E+12,Analgésico Calminex Ice Aerossol 60g,Disponível,54.6,48.24,50.78,Vera Cruz
7.89811E+12,Protetor Ocular Estéril Sancare Tamanho G 10 unidades,Disponível,23.49,19.42,20.44,Vera Cruz
7.89609E+12,Lacto-Leve Sem Sabor 120ml,Esgotado,37.99,36.09,37.99,Vera Cruz
7.89132E+12,"Trok-N 20mg/g + 0,64mg/g + 2,5mg/g Creme 30g",Disponível,42.63,36.04,37.94,Vera Cruz
7.89111E+12,Primolut-Nor 10mg 30 comprimidos,Disponível,111.38,93.11,98.01,Vera Cruz
7.89611E+12,Pressat 5mg 90 comprimidos,Disponível,115.21,89.75,94.47,Vera Cruz
7.89809E+12,"Auris-Sedina 18,6mg/ml + 1,3mg/ml 10ml",Disponível,35.09,27,28.42,Vera Cruz
7.89666E+12,Clopin 75mg 30 comprimidos revestidos,Disponível,77.08,61.51,64.75,Vera Cruz
7.89106E+12,Coltrax 2mg/ml 3 ampolas com 2ml,Esgotado,19.77,16.53,17.4,Vera Cruz
7.89611E+12,Aerodine 100mcg Teuto Aerossol 200 doses + adaptador,Disponível,53.67,22.71,23.9,Vera Cruz
7.89664E+12,Meclin Jet 50mg 10 comprimidos mastigáveis,Disponível,34.13,28.53,30.03,Vera Cruz
7.89492E+12,Bexai 35mg 10 cápsulas duras,Disponível,79.97,63.81,67.17,Vera Cruz
7.89666E+12,"Esalerg 0,5mg/ml Xarope Sabor Tutti Frutti 60ml",Disponível,52.04,43.51,45.8,Vera Cruz
7.89655E+12,Solução Otológica Cerumin 8ml,Disponível,19.96,17.82,18.76,Vera Cruz
7.89622E+12,Naldecon Multi 16 comprimidos,Disponível,35.99,29.4,30.95,Vera Cruz
7.89586E+12,Leite de Magnésia Phillips Hortelã 350ml,Disponível,36.9,32.6,34.32,Vera Cruz
7.89771E+12,Insulina Humana Novolin N 100UI/ml 10ml,Disponível,67.36,44.79,47.15,Vera Cruz
7.89666E+12,Acheflan 5mg/g Creme 60g,Disponível,114.61,108.88,57.31,Vera Cruz
7.89601E+12,"Solução Oftálmica Glaub 0,2% 5ml",Disponível,77.28,60.2,63.37,Vera Cruz
7.89607E+12,"Clexane 40mg/0,4ml 10 seringas preenchidas com 0,4ml com sistema de segurança",Esgotado,894.19,518.19,181.82,Vera Cruz
7.89602E+12,"Combodart 0,5mg + 0,4mg 90 cápsulas gelatinosas duras de liberação prolongada",Esgotado,414.59,393.86,138.2,Vera Cruz
7.89732E+12,Vitamina D3 Addera D3 50.000UI 4 comprimidos revestidos,Disponível,141.85,113.19,59.58,Vera Cruz
7.89666E+12,"Bravan HCT 160mg + 12,5mg 30 comprimidos",Disponível,84.94,68.59,72.2,Vera Cruz
7.89609E+12,Pastilhas Vick Drops Sabor Artificial de Limão 10g,Esgotado,4.5,3.76,3.96,Vera Cruz
7.89856E+12,Lactulife Sabor Ameixa 120ml,Esgotado,23.5,22.33,23.5,Vera Cruz
7.8976E+12,Puran T4 25mcg 30 comprimidos,Disponível,18.44,12.79,13.46,Vera Cruz
7.89893E+12,Oscillococcinum 6 Tubos,Disponível,91.9,81.2,85.47,Vera Cruz
7.89662E+12,Antiácido Pó Efervescente Gastrol Abacaxi 1 envelope com 5g,Disponível,4.13,3.3,3.47,Vera Cruz
7.89623E+12,Takil 20mg + 30mg Creme Ginecológico 35g + 7 aplicadores,Disponível,104.98,89.76,94.48,Vera Cruz
7.89132E+12,Digesan 10mg 20 cápsulas,Disponível,55.7,46.57,49.02,Vera Cruz
7.89106E+12,Dorflex Max 4 comprimidos,Disponível,9.4,7.77,8.18,Vera Cruz
7.89607E+12,Profenid Retard 200mg 10 comprimidos revestidos,Disponível,70.41,57.52,60.55,Vera Cruz
7.89803E+12,Diamicron MR 60mg 30 comprimidos de liberação prolongada,Disponível,105.84,100.55,52.92,Vera Cruz
8.90222E+12,Iccor 5mg 30 comprimidos revestidos,Esgotado,72.33,50.16,52.8,Vera Cruz
7.90824E+12,Norvasc 5mg 30 comprimidos,Disponível,90.07,65.03,68.45,Vera Cruz
7.89686E+12,Oxipelle 10mg/g Creme 20g,Disponível,58.14,51.37,54.07,Vera Cruz
7.89492E+12,Neovangy MR 35mg EMS 30 comprimidos revestidos de liberação prolongada,Disponível,81.54,60.42,63.6,Vera Cruz
7.89609E+12,Buscofem Hot 2 adesivos térmicos descartáveis,Disponível,30.9,24.37,25.65,Vera Cruz
7.89609E+12,Antiácido Pó Efervescente Estomazil Sabor Abacaxi 5g,Disponível,3.48,2.77,2.92,Vera Cruz
7.89114E+12,Antialérgico Polaramine 6mg 12 Drágeas,Disponível,39.98,35.32,37.18,Vera Cruz
7.89105E+12,Magnésia Bisurada Sabor Menta 40 pastilhas,Disponível,53.95,47.66,50.17,Vera Cruz
7.89611E+12,"Carbidol 25mg + 250mg, 30 comprimidos",Esgotado,56.17,53.36,56.17,Vera Cruz
7.89638E+12,Humalog Kwikpen Caneta 100UI 1 carpule com 3ml + 1 sistema de aplicação,Disponível,63.52,52.5,55.26,Vera Cruz
7.89666E+12,Levoid 100mcg 30 comprimidos,Disponível,18.04,14.39,15.15,Vera Cruz
7.89785E+12,Ziprol 28 Comprimidos Revestidos 40mg,Disponível,75.87,61.99,65.25,Vera Cruz
7.89666E+12,Levoid 175mcg 30 comprimidos,Disponível,37.05,29.21,30.75,Vera Cruz
7.89101E+12,Nicorette 4mg Icemint 30 gomas mastigáveis,Disponível,112.98,88.01,92.64,Vera Cruz
7.89734E+12,Cozaar 50mg 30 comprimidos revestidos,Disponível,69.81,55.04,57.94,Vera Cruz
7.89106E+12,Analgésico Dorflex Uno 1g 4 comprimidos,Disponível,8.57,7.25,7.63,Vera Cruz
7.89603E+12,Gel Dersani Hidrogel com Alginato 30g,Disponível,50.9,43.52,45.81,Vera Cruz
7.89492E+12,"RISEDROSS - 150mg, 2 comprimidos revestidos",Esgotado,189.67,180.19,63.22,Vera Cruz
7.8911E+12,Apracur 6 comprimidos,Disponível,12.98,11.47,12.07,Vera Cruz
7.89664E+12,Retemic 5mg 60 comprimidos,Disponível,75.2,57.86,60.91,Vera Cruz
7.89609E+12,Naprix D 5mg + 25mg 30 cápsulas duras,Esgotado,77.47,55.94,58.88,Vera Cruz
7.89106E+12,Profenid 20mg/ml Sabor Morango 20ml,Disponível,45.54,38.5,40.53,Vera Cruz
7.89111E+12,Xarelto 20mg 28 comprimidos revestidos,Esgotado,395.24,375.48,131.75,Vera Cruz
7.89608E+12,Gel Arnica Montana 200mg/g Herbarium 30g,Esgotado,43.9,37.12,39.07,Vera Cruz
7.89891E+12,Óleo de Girassol Skinage 100ml,Disponível,27.9,23.32,24.55,Vera Cruz
7.89106E+12,Antialérgico Allegra Pediátrico 6mg/ml 150ml,Disponível,91.05,73.52,77.39,Vera Cruz
7.89609E+12,Lisador Dip 1g 10 comprimidos,Disponível,26.48,22.9,24.1,Vera Cruz
7.89492E+12,Tenadren 80mg + 25mg 30 comprimidos,Disponível,28.31,21.52,22.65,Vera Cruz
7.89603E+12,Solução Antisséptica Malvatricin 250ml,Esgotado,41.26,34.11,35.9,Vera Cruz
7.8981E+12,"Glicel 2,5g Adulto 6 supositórios de glicerina",Disponível,24.71,11.74,12.36,Vera Cruz
7.89492E+12,Toragesic Gotas 20mg/ml EMS 10ml,Esgotado,78.26,61.71,64.96,Vera Cruz
7.89602E+12,"Anoro Ellipta 62,5mcg/25mcg 30 doses de pó para inalação",Disponível,423.89,402.7,141.3,Vera Cruz
7.89132E+12,"Rehidrat 50 Sabor Laranja 4 envelopes de 7,625g",Esgotado,37.06,31.33,32.98,Vera Cruz
7.89664E+12,"Inpruv D 50.000UI Apsen, 4 Comprimidos",Esgotado,83.63,56.41,59.38,Vera Cruz
7.89734E+12,Singulair 5mg 30 comprimidos mastigáveis,Disponível,94.53,72.74,76.57,Vera Cruz
7.89609E+12,"Iumi 3mg + 0,02mg 24 comprimidos revestidos",Disponível,76.85,56.21,59.17,Vera Cruz
7.89602E+12,Luftal Gel Caps 125mg 10 cápsulas gelatinosas,Disponível,28.99,26.16,27.54,Vera Cruz
7.89843E+12,Lavagem Nasal Nasoar 30 sachês + frasco aplicador,Disponível,59.9,49.5,52.11,Vera Cruz
7.89609E+12,Lacto-Leve Sabor Ameixa 120ml,Esgotado,39.9,37.91,39.9,Vera Cruz
7.89803E+12,Arcalion 200mg 20 drágeas,Disponível,59.86,51.75,54.47,Vera Cruz
7.89624E+12,Suprema 2mg + 1mg 28 comprimidos revestidos,Disponível,50.35,38.27,40.28,Vera Cruz
7.50044E+12,Suplemento Alimentar Femibion 2 28 comprimidos + 28 cápsulas,Disponível,144.5,137.28,72.25,Vera Cruz
7.89609E+12,Plenance EZE 20mg+10mg 30 Cápsulas,Disponível,139.11,104.41,54.95,Vera Cruz
7.89734E+12,"Livial 2,5mg 84 comprimidos",Esgotado,324.03,224.71,78.85,Vera Cruz
7.89601E+12,"AdviPro 11,6mg Gel 30g",Esgotado,30.92,24.97,26.28,Vera Cruz
7.89666E+12,Prolive 15 cápsulas,Disponível,73.9,70.21,73.9,Vera Cruz
7.896E+12,Suavicid Legrand Bisnaga com 15g,Disponível,123.41,76.21,80.22,Vera Cruz
7.896E+12,Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 60ml,Disponível,41.6,39.52,41.6,Vera Cruz
7.89611E+12,Livalo 4mg 60 comprimidos revestidos,Disponível,316.21,234.31,82.21,Vera Cruz
7.89127E+12,"PROVERA - 10mg, 14 comprimidos",Esgotado,46.02,43.72,46.02,Vera Cruz
7.89132E+12,Perivasc 450mg + 50mg 60 Comprimidos Revestidos,Esgotado,146.77,110.15,57.98,Vera Cruz
7.89609E+12,Diminut 75mcg + 20mcg 21 comprimidos revestidos,Disponível,51.29,38.01,40.01,Vera Cruz
7.89602E+12,Pomada Omcilon-A Orabase 1mg/g Aspen 10g,Disponível,55.17,46.65,49.1,Vera Cruz
7.89955E+12,Ginkgo Vital 80mg 30 comprimidos,Disponível,55.66,25.38,26.72,Vera Cruz
7.89609E+12,Ancoron 200mg 30 comprimidos revestidos,Disponível,59.53,44.11,46.43,Vera Cruz
7.89666E+12,"Bravan HCT 80mg + 12,5mg 30 comprimidos",Disponível,84.94,68.59,72.2,Vera Cruz
7.89652E+12,Ginkomed 80mg 30 comprimidos revestidos,Disponível,38.08,23.51,24.75,Vera Cruz
7.89492E+12,Suplemento Alimentar Neutrofer Folato D 30 comprimidos revestidos,Disponível,98.9,80.8,85.05,Vera Cruz
7.89172E+12,Glifage XR 750mg 30 comprimidos de liberação prolongada,Disponível,41.33,31.81,33.48,Vera Cruz
7.89666E+12,Parasin 400mg Sabor Banan 1 comprimido mastigável,Esgotado,17.64,14.58,15.35,Vera Cruz
7.89627E+12,Seretide Diskus 50mcg + 250mcg 60 doses de pó para inalação,Esgotado,194.05,184.35,64.68,Vera Cruz
7.89626E+12,Piascledine 300 100mg + 200mg 30 cápsulas,Esgotado,344.78,327.54,114.93,Vera Cruz
7.89132E+12,Lugano 12mcg + 250mcg Refil 60 cápsulas com pó para inalação,Disponível,104.71,84.55,89,Vera Cruz
7.89492E+12,Sucrafilm 200mg/m 20 flaconetes com 10ml cada,Disponível,118,94.16,99.12,Vera Cruz
7.89671E+12,Picbam 5mg 60 comprimidos revestidos,Esgotado,291.9,277.31,97.3,Vera Cruz
7.89104E+12,Nuromol 200mg + 500mg 12 comprimidos revestidos,Disponível,32.99,24.44,25.73,Vera Cruz
7.89732E+12,"Fluidificante e Descongestionante Nasal Rinosoro SIC Spray 0,9%  50ml",Disponível,36.19,34.38,36.19,Vera Cruz
7.89132E+12,Antiácido Simeco Plus Sabor Hortelã 240ml,Disponível,63.8,60.61,63.8,Vera Cruz
7.89609E+12,Buscopan Pediátrico 10mg/ml Gotas 20ml,Disponível,31.99,26.44,27.83,Vera Cruz
7.89747E+12,Clotrigel 20mg/g Creme 20g + 3 aplicadores,Disponível,58.15,46.96,49.43,Vera Cruz
7.896E+12,Ibandronato de Sódio Monoidratado 150mg EMS 1 comprimido revestido,Disponível,91.68,30.49,32.09,Vera Cruz
7.89106E+12,Analgésico Dorflex Uno 1g com 10 comprimidos,Disponível,19.4,16.59,17.46,Vera Cruz
7.896E+12,"Solução Nasal Naridrin 12 Horas 1mg/ml + 0,2mg/ml + 5mg/ml 30ml",Disponível,38.53,18.91,19.9,Vera Cruz
7.89611E+12,Dozoito 50mg 30 comprimidos,Disponível,76.54,55.99,58.94,Vera Cruz
7.89664E+12,Eniagor 50mg/ml Solução Capilar 50ml,Disponível,87.02,41.33,43.51,Vera Cruz
7.89804E+12,Kelo-Cote Gel 15g,Esgotado,218.31,192.88,67.68,Vera Cruz
7.89132E+12,Piemonte 4mg 30 comprimidos mastigáveis,Disponível,76.5,58.87,61.97,Vera Cruz
7.89106E+12,Puran T4 125mcg 30 comprimidos,Disponível,3.87,2.72,2.86,Vera Cruz
7.89734E+12,"Livial 2,5mg 28 comprimidos",Disponível,125.73,83.61,88.01,Vera Cruz
7.89114E+12,"Diprosone 0,5mg/g Creme Dermatológico 30g",Disponível,56.19,48.57,51.13,Vera Cruz
7.89602E+12,Analgésico Sonridor 2 comprimidos efervescentes,Não Encontrado na Busca,0,0,0,Vera Cruz
7.89859E+12,"Akynzeo 0,56 + 300mg 1 cápsula dura",Esgotado,493.13,468.47,164.38,Vera Cruz
7.89666E+12,Clopin Duo 75mg + 100mg 30 comprimidos revestidos,Disponível,90.58,70.57,74.28,Vera Cruz
7.89132E+12,Pergo 2mg/ml 120ml,Esgotado,51.87,38.93,40.98,Vera Cruz
7.89601E+12,Caltrate Ca 600mg + D3 200 UI 60 comprimidos revestidos,Disponível,146.75,117.11,61.64,Vera Cruz
7.89106E+12,Analgésico Dorflex Uno 1g com 20 Comprimidos,Disponível,31.43,27.17,28.6,Vera Cruz
7.89626E+12,Teolong 200mg 30 cápsulas com microgrânulos de liberação prolongada,Disponível,41.34,32.99,34.73,Vera Cruz
7.89492E+12,Lanz 30mg 28 cápsulas duras de liberação retardada,Esgotado,143.7,99.66,52.45,Vera Cruz
7.89611E+12,Solução Tópica Pantogar Top 80ml,Disponível,208.9,166.71,58.49,Vera Cruz
7.89618E+12,Busonid Aquoso Nasal 50mcg 120 doses 6ml,Disponível,47.24,39.05,41.1,Vera Cruz
7.89621E+12,Antigases Mylicon 75mg/ml Gotas 15ml,Esgotado,37.87,33.82,35.6,Vera Cruz
7.89601E+12,Ecos 3mg/ml Xarope Sabor Caramelo 120ml,Disponível,32.89,24.99,26.31,Vera Cruz
7.89601E+12,Apresolina 50mg 60 drágeas,Disponível,42.33,32.97,34.71,Vera Cruz
7.89618E+12,Busonid Caps 200mcg Refil 60 cápsulas para inalação,Disponível,54.48,45.03,47.4,Vera Cruz
7.89732E+12,"Atropina 0,5% Solução Oftálmica 5ml",Disponível,12.42,11.8,12.42,Vera Cruz
7.89666E+12,Biofenac DI 50mg Sabor Cereja 20 comprimidos dispersíveis,Disponível,42.94,35.9,37.79,Vera Cruz
7.89603E+12,Pradaxa 75mg 30 cápsulas,Disponível,209.27,157.05,55.11,Vera Cruz
7.896E+12,Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 150ml,Disponível,86.5,82.18,86.5,Vera Cruz
7.89982E+12,Nevrix 100mg + 100mg + 5mg 90 comprimidos revestidos,Disponível,219.75,162.84,57.14,Vera Cruz
7.89746E+12,Ginkoba 120mg 30 comprimidos revestidos,Esgotado,108.01,81.06,85.33,Vera Cruz
7.89804E+12,Floratil 200mg 6 cápsulas,Disponível,51.86,43.85,46.16,Vera Cruz
7.89586E+12,Leite de Magnésia Phillips Hortelã 120ml,Disponível,23.5,20.54,21.62,Vera Cruz
7.89671E+12,Massageol Pomada 30g,Disponível,29.69,17.49,18.41,Vera Cruz
7.89843E+12,Lavagem Nasal Nasoar XT Refil 15 sachês,Disponível,69.5,56.13,59.08,Vera Cruz
7.89601E+12,"Solução Oftálmica Ster MD 1,2mg/ml 10ml",Disponível,53.81,42.94,45.2,Vera Cruz
7.89947E+12,Varivax 300mg 30 comprimidos,Disponível,60.9,48.6,51.16,Vera Cruz
8.90386E+12,"Indapen SR 1,5mg 60 comprimidos revestidos",Disponível,77.89,54.02,56.86,Vera Cruz
7.89666E+12,Trezor 40mg 30 comprimidos revestidos,Disponível,128.39,96.36,50.72,Vera Cruz
7.89664E+12,Pantozol 20mg 28 Comprimidos revestidos de liberação retardada,Esgotado,264.86,251.62,88.29,Vera Cruz
7.89666E+12,Remilev 250mg + 60mg 20 comprimidos revestidos,Disponível,82.73,70.74,74.46,Vera Cruz
7.89611E+12,Press Plus 5mg + 20mg 30 cápsulas,Esgotado,130.25,123.74,65.13,Vera Cruz
7.89666E+12,"Flogoral 1,5mg/ml Sabor Laranja 150ml",Esgotado,34.82,30.76,32.38,Vera Cruz
7.89609E+12,Naprix A 5mg + 5mg 30 cápsulas,Disponível,79.28,56.49,59.46,Vera Cruz
7.89602E+12,Leite de Magnésia Eno Hortelã 120ml,Disponível,18.9,15.8,16.63,Vera Cruz
7.89601E+12,"AdviPro 11,6mg Aerossol 85ml",Esgotado,53.87,44.53,46.87,Vera Cruz
7.89603E+12,Malvona Solução Oral 200ml,Disponível,45.17,37.34,39.3,Vera Cruz
7.89664E+12,Lonium 40mg 30 comprimidos revestidos,Disponível,82.74,68.38,71.98,Vera Cruz
7.89804E+12,"Annita 20mg/mL, 1 frasco com 100mL de Pó para Suspensão Oral",Disponível,74.05,60.5,63.68,Vera Cruz
7.89804E+12,Complexo Homeopático Almeida Prado N 16 60 Comprimidos,Disponível,28.9,26.09,27.46,Vera Cruz
7.89804E+12,"Marevan 2,5mg 60 comprimidos",Disponível,35.2,27.08,28.51,Vera Cruz
7.89492E+12,Itraspor 100mg 15 cápsulas duras,Esgotado,95.8,72.81,76.64,Vera Cruz
7.50634E+12,Teste De Gravidez Clearblue Digital,Disponível,62.8,54.89,57.78,Vera Cruz
7.89492E+12,Bramicar 40mg 30 comprimidos,Disponível,99.56,79.45,83.63,Vera Cruz
7.89666E+12,Levoid 150mcg 30 comprimidos,Disponível,29.45,23.5,24.74,Vera Cruz
7.89609E+12,Benegrip 12 comprimidos revestidos,Disponível,29.49,26.06,27.43,Vera Cruz
7.89416E+12,Xarope Fluive 120ml,Esgotado,33.9,32.21,33.9,Vera Cruz
7.89609E+12,Antiácido Pó Efervescente Estomazil Sem Sabor 100g,Disponível,28.49,22.73,23.93,Vera Cruz
7.89666E+12,Cipide 100mg 30 comprimidos,Disponível,56.96,54.11,56.96,Vera Cruz
7.89132E+12,Buona 150mg 30 cápsulas,Esgotado,172.7,164.07,57.57,Vera Cruz
7.89664E+12,Dexilant 60mg Takeda 30 cápsulas de liberação retardada,Disponível,129.76,104.79,55.15,Vera Cruz
7.89859E+12,DuploStat 800mg Abbott 60 Cápsulas Gelatinosas Moles,Disponível,121.9,103.07,54.25,Vera Cruz
7.89132E+12,Tâmisa 30 Sem Parar 75mcg + 30mcg 84 drágeas,Disponível,126.12,97.05,51.08,Vera Cruz
7.89618E+12,Dropropizina 3mg/ml Biosintética 120ml,Disponível,18.7,12.44,13.09,Vera Cruz
7.89621E+12,Symbicort Turbuhaler 6/100mcg 60 doses,Esgotado,218.67,207.74,72.89,Vera Cruz
7.89601E+12,Xantinon 30 comprimidos revestidos,Disponível,16.55,14.16,14.9,Vera Cruz
7.89804E+12,Besomed Almeida Prado 60 Comprimidos,Disponível,56.9,50.27,52.92,Vera Cruz
7.89626E+12,Analgésico CataflamPRO Emulgel 60g,Disponível,56.02,46.84,49.3,Vera Cruz
7.89803E+12,"Procoralan 7,5mg 56 comprimidos revestidos",Disponível,216.57,205.74,72.19,Vera Cruz
7.89627E+12,Flixotide Spray 250mcg 60 doses,Esgotado,160.43,152.41,53.48,Vera Cruz
7.89666E+12,Suplemento Probiótico Colidis 5ml,Disponível,103.9,90.58,95.35,Vera Cruz
